timestamp,contract_id,station_number,available_bikes,available_bike_stands
1451750103,2,9017,12,17
1451750103,2,9018,2,32
1451750103,2,10009,3,14
1451750103,2,10022,0,42
1451750103,2,10028,1,28
1451750103,2,10161,5,28
1451750103,2,11002,23,0
1451750103,2,11006,7,28
1451750103,2,11009,2,21
1451750103,2,11032,1,47
1451750103,2,11113,6,49
1451750103,2,12004,17,13
1451750103,2,12022,13,20
1451750103,2,12032,10,25
1451750103,2,12102,25,5
1451750103,2,12109,1,29
1451750103,2,12124,39,16
1451750103,2,13004,52,10
1451750103,2,13006,29,12
1451750103,2,13036,2,32
1451750103,2,13048,15,13
1451750103,2,13055,59,2
1451750103,2,13117,1,65
1451750103,2,14001,3,24
1451750103,2,14004,1,21
1451750103,2,14006,1,20
1451750103,2,14010,19,20
1451750103,2,14011,4,19
1451750103,2,15002,9,8
1451750103,2,15018,15,41
1451750103,2,15019,5,32
1451750103,2,15021,53,10
1451750103,2,16005,9,16
1451750103,2,16038,34,0
1451750103,2,17027,39,12
1451750103,2,18041,3,17
1451750103,2,18042,2,19
1451750103,2,18044,2,28
1451750103,2,19005,2,18
1451750103,2,20001,10,24
1451750103,2,20024,18,11
1451750103,2,20030,1,55
1451750103,2,20042,0,47
1451750103,2,20105,3,27
1451750103,2,22403,3,21
1451750103,2,23005,12,13
1451750103,2,31012,3,22
1451750103,2,34003,23,2
1451750103,2,34010,48,1
1451750103,2,41603,3,16
1451750103,2,43001,0,20
1451750103,2,43002,3,22
1451750103,3,11,4,19
1451750103,3,25,6,12
1451750103,3,51,10,7
1451750103,3,57,4,11
1451750103,3,62,2,20
1451750103,3,90,6,18
1451750103,3,91,4,17
1451750103,3,96,3,21
1451750103,3,98,12,10
1451750103,3,192,13,7
1451750103,4,2,15,20
1451750103,5,9,23,1
1451750103,5,14,13,17
1451750103,5,28,6,24
1451750103,5,42,1,29
1451750103,5,89,1,39
1451750103,6,7,10,10
1451750103,6,16,3,17
1451750103,6,17,28,2
1451750103,6,20,3,13
1451750103,6,23,6,13
1451750103,6,53,20,5
1451750103,6,56,4,11
1451750103,6,60,15,3
1451750103,6,79,3,16
1451750103,6,96,4,17
1451750103,6,132,2,13
1451750103,6,153,5,19
1451750103,6,200,0,15
1451750103,6,249,11,4
1451750103,14,1031,3,17
1451750103,14,2008,17,0
1451750103,14,2016,10,1
1451750103,14,3002,19,13
1451750103,14,3008,10,8
1451750103,14,3013,4,17
1451750103,14,3015,13,4
1451750103,14,3085,12,3
1451750103,14,6002,10,19
1451750103,14,6028,2,13
1451750103,14,7008,6,4
1451750103,14,7021,11,1
1451750103,14,8037,18,1
1451750103,14,11002,7,13
1451750103,16,80,3,16
1451750103,16,122,11,9
1451750103,16,155,5,15
1451750103,16,160,20,0
1451750103,16,169,0,20
1451750103,20,61,11,13
